ligand,best_score,receptor_pdbqt,ligand_pdbqt,output_pdbqt,binding_site_method,binding_site_residues,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,num_modes,cpu,seed,run_json
008711_decoy_8902_decoy_08902,-9.999,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008711_decoy_8902_decoy_08902.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008711_decoy_8902_decoy_08902/seed-1/008711_decoy_8902_decoy_08902_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008711_decoy_8902_decoy_08902/seed-1/vina_run.json
018854_decoy_20329_decoy_20329,-9.998,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018854_decoy_20329_decoy_20329.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018854_decoy_20329_decoy_20329/seed-1/018854_decoy_20329_decoy_20329_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018854_decoy_20329_decoy_20329/seed-1/vina_run.json
000175_active_0210_active_00210,-9.998,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000175_active_0210_active_00210.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000175_active_0210_active_00210/seed-3/000175_active_0210_active_00210_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000175_active_0210_active_00210/seed-3/vina_run.json
008711_decoy_8902_decoy_08902,-9.998,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008711_decoy_8902_decoy_08902.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008711_decoy_8902_decoy_08902/seed-2/008711_decoy_8902_decoy_08902_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008711_decoy_8902_decoy_08902/seed-2/vina_run.json
004579_decoy_4533_decoy_04533,-9.997,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/004579_decoy_4533_decoy_04533.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-2/004579_decoy_4533_decoy_04533_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004579_decoy_4533_decoy_04533/seed-2/vina_run.json
008486_decoy_8675_decoy_08675,-9.997,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008486_decoy_8675_decoy_08675.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008486_decoy_8675_decoy_08675/seed-3/008486_decoy_8675_decoy_08675_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008486_decoy_8675_decoy_08675/seed-3/vina_run.json
011148_decoy_11667_decoy_11667,-9.996,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011148_decoy_11667_decoy_11667.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-1/011148_decoy_11667_decoy_11667_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-1/vina_run.json
019578_decoy_21157_decoy_21157,-9.996,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/019578_decoy_21157_decoy_21157.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/019578_decoy_21157_decoy_21157/seed-3/019578_decoy_21157_decoy_21157_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/019578_decoy_21157_decoy_21157/seed-3/vina_run.json
016826_decoy_17920_decoy_17920,-9.996,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016826_decoy_17920_decoy_17920.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016826_decoy_17920_decoy_17920/seed-1/016826_decoy_17920_decoy_17920_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016826_decoy_17920_decoy_17920/seed-1/vina_run.json
017816_decoy_19032_decoy_19032,-9.996,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017816_decoy_19032_decoy_19032.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017816_decoy_19032_decoy_19032/seed-2/017816_decoy_19032_decoy_19032_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017816_decoy_19032_decoy_19032/seed-2/vina_run.json
000349_active_0409_active_00409,-9.993,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000349_active_0409_active_00409.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000349_active_0409_active_00409/seed-1/000349_active_0409_active_00409_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000349_active_0409_active_00409/seed-1/vina_run.json
017225_decoy_18344_decoy_18344,-9.992,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/017225_decoy_18344_decoy_18344.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017225_decoy_18344_decoy_18344/seed-3/017225_decoy_18344_decoy_18344_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/017225_decoy_18344_decoy_18344/seed-3/vina_run.json
004681_decoy_4638_decoy_04638,-9.992,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/004681_decoy_4638_decoy_04638.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004681_decoy_4638_decoy_04638/seed-3/004681_decoy_4638_decoy_04638_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004681_decoy_4638_decoy_04638/seed-3/vina_run.json
002972_decoy_2478_decoy_02478,-9.991,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002972_decoy_2478_decoy_02478.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002972_decoy_2478_decoy_02478/seed-1/002972_decoy_2478_decoy_02478_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002972_decoy_2478_decoy_02478/seed-1/vina_run.json
012150_decoy_12681_decoy_12681,-9.991,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012150_decoy_12681_decoy_12681.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012150_decoy_12681_decoy_12681/seed-3/012150_decoy_12681_decoy_12681_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012150_decoy_12681_decoy_12681/seed-3/vina_run.json
013504_decoy_14102_decoy_14102,-9.991,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/013504_decoy_14102_decoy_14102.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013504_decoy_14102_decoy_14102/seed-3/013504_decoy_14102_decoy_14102_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013504_decoy_14102_decoy_14102/seed-3/vina_run.json
012644_decoy_13222_decoy_13222,-9.990,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012644_decoy_13222_decoy_13222.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-2/012644_decoy_13222_decoy_13222_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012644_decoy_13222_decoy_13222/seed-2/vina_run.json
023603_decoy_25612_decoy_25612,-9.990,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023603_decoy_25612_decoy_25612.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023603_decoy_25612_decoy_25612/seed-2/023603_decoy_25612_decoy_25612_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023603_decoy_25612_decoy_25612/seed-2/vina_run.json
013984_decoy_14605_decoy_14605,-9.989,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/013984_decoy_14605_decoy_14605.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013984_decoy_14605_decoy_14605/seed-3/013984_decoy_14605_decoy_14605_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013984_decoy_14605_decoy_14605/seed-3/vina_run.json
009486_decoy_9762_decoy_09762,-9.989,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009486_decoy_9762_decoy_09762.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009486_decoy_9762_decoy_09762/seed-2/009486_decoy_9762_decoy_09762_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009486_decoy_9762_decoy_09762/seed-2/vina_run.json
006417_decoy_6524_decoy_06524,-9.989,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/006417_decoy_6524_decoy_06524.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006417_decoy_6524_decoy_06524/seed-1/006417_decoy_6524_decoy_06524_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006417_decoy_6524_decoy_06524/seed-1/vina_run.json
008486_decoy_8675_decoy_08675,-9.989,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008486_decoy_8675_decoy_08675.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008486_decoy_8675_decoy_08675/seed-2/008486_decoy_8675_decoy_08675_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008486_decoy_8675_decoy_08675/seed-2/vina_run.json
012897_decoy_13490_decoy_13490,-9.988,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012897_decoy_13490_decoy_13490.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012897_decoy_13490_decoy_13490/seed-2/012897_decoy_13490_decoy_13490_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012897_decoy_13490_decoy_13490/seed-2/vina_run.json
003966_decoy_3854_decoy_03854,-9.988,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/003966_decoy_3854_decoy_03854.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003966_decoy_3854_decoy_03854/seed-3/003966_decoy_3854_decoy_03854_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003966_decoy_3854_decoy_03854/seed-3/vina_run.json
023113_decoy_25074_decoy_25074,-9.988,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023113_decoy_25074_decoy_25074.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023113_decoy_25074_decoy_25074/seed-3/023113_decoy_25074_decoy_25074_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023113_decoy_25074_decoy_25074/seed-3/vina_run.json
008179_decoy_8332_decoy_08332,-9.987,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008179_decoy_8332_decoy_08332.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008179_decoy_8332_decoy_08332/seed-2/008179_decoy_8332_decoy_08332_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008179_decoy_8332_decoy_08332/seed-2/vina_run.json
016926_decoy_18020_decoy_18020,-9.987,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016926_decoy_18020_decoy_18020.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016926_decoy_18020_decoy_18020/seed-2/016926_decoy_18020_decoy_18020_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016926_decoy_18020_decoy_18020/seed-2/vina_run.json
024522_decoy_26733_decoy_26733,-9.985,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/024522_decoy_26733_decoy_26733.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/024522_decoy_26733_decoy_26733/seed-2/024522_decoy_26733_decoy_26733_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/024522_decoy_26733_decoy_26733/seed-2/vina_run.json
008090_decoy_8240_decoy_08240,-9.985,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008090_decoy_8240_decoy_08240.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-1/008090_decoy_8240_decoy_08240_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-1/vina_run.json
008090_decoy_8240_decoy_08240,-9.985,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008090_decoy_8240_decoy_08240.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-2/008090_decoy_8240_decoy_08240_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008090_decoy_8240_decoy_08240/seed-2/vina_run.json
015567_decoy_16577_decoy_16577,-9.985,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/015567_decoy_16577_decoy_16577.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015567_decoy_16577_decoy_16577/seed-1/015567_decoy_16577_decoy_16577_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015567_decoy_16577_decoy_16577/seed-1/vina_run.json
003966_decoy_3854_decoy_03854,-9.984,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/003966_decoy_3854_decoy_03854.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003966_decoy_3854_decoy_03854/seed-2/003966_decoy_3854_decoy_03854_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003966_decoy_3854_decoy_03854/seed-2/vina_run.json
002443_decoy_1939_decoy_01939,-9.983,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002443_decoy_1939_decoy_01939.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002443_decoy_1939_decoy_01939/seed-3/002443_decoy_1939_decoy_01939_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002443_decoy_1939_decoy_01939/seed-3/vina_run.json
001820_decoy_1260_decoy_01260,-9.983,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001820_decoy_1260_decoy_01260.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-2/001820_decoy_1260_decoy_01260_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001820_decoy_1260_decoy_01260/seed-2/vina_run.json
011148_decoy_11667_decoy_11667,-9.982,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011148_decoy_11667_decoy_11667.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-3/011148_decoy_11667_decoy_11667_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011148_decoy_11667_decoy_11667/seed-3/vina_run.json
021689_decoy_23500_decoy_23500,-9.982,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/021689_decoy_23500_decoy_23500.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021689_decoy_23500_decoy_23500/seed-2/021689_decoy_23500_decoy_23500_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/021689_decoy_23500_decoy_23500/seed-2/vina_run.json
012497_decoy_13066_decoy_13066,-9.982,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012497_decoy_13066_decoy_13066.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012497_decoy_13066_decoy_13066/seed-1/012497_decoy_13066_decoy_13066_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012497_decoy_13066_decoy_13066/seed-1/vina_run.json
014634_decoy_15439_decoy_15439,-9.982,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/014634_decoy_15439_decoy_15439.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/014634_decoy_15439_decoy_15439/seed-2/014634_decoy_15439_decoy_15439_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/014634_decoy_15439_decoy_15439/seed-2/vina_run.json
